,price,production_year,mileage,fuel_type,mark,model,fiscal_power
2475,67000,2012.0,69999,Essence,Dodge,Avenger,11
2476,55000,2000.0,64999,Essence,Renault,Megane,6
2477,55000,1993.0,19999,Diesel,Renault,19,6
2478,47000,2001.0,299999,Diesel,Peugeot,206,6
2479,47000,2008.0,139999,Essence,Ford,Fiesta,6
2480,27000,1999.0,179999,Essence,Honda,PRELUDE,6
2481,58000,1998.0,39999,Diesel,Toyota,RUNNER,6
2482,43000,2002.0,79999,Essence,Peugeot,206,6
2483,36000,2003.0,4999,Diesel,Fiat,Palio,6
2484,73000,2015.0,59999,Essence,Hyundai,i 10,6
2485,70000,2010.0,119999,Diesel,Peugeot,207,6
2486,72000,2011.0,169999,Diesel,Peugeot,Partner,7
2487,87000,2003.0,199999,Diesel,Renault,Laguna,6
2488,138000,2013.0,139999,Diesel,Opel,Insignia,8
2489,120000,2008.0,199999,Diesel,Seat,Leon,8
2490,65000,2011.0,139999,Essence,Peugeot,207,8
2491,139000,2005.0,129999,Diesel,Mercedes-Benz,220,9
2492,115000,2004.0,199999,Diesel,Mercedes-Benz,Classe C,8
2493,53000,2008.0,109999,Essence,Renault,Clio,6
2494,30000,1996.0,129999,Essence,Fiat,Uno,6
2495,25000,1993.0,299999,Essence,Renault,Clio,6
2496,280000,2014.0,79999,Diesel,Land Rover,Range Rover Sport,12
2497,88000,2011.0,69999,Essence,Volkswagen,Polo,6
2498,95000,2011.0,44999,Diesel,Opel,Corsa,6
2499,57000,2005.0,79999,Essence,Peugeot,206,6
2500,50000,2011.0,199999,Essence,Peugeot,107,6
2501,142000,2013.0,69999,Diesel,Mitsubishi,L200,10
2502,88000,2001.0,199999,Diesel,Mercedes-Benz,Classe C,6
2503,68000,2004.0,349999,Diesel,Toyota,Avensis,6
2504,33000,1999.0,4999,Essence,Honda,CR-V,6
2505,90000,2004.0,169999,Diesel,Volkswagen,GOLF 5,6
2506,85000,2003.0,249999,Diesel,Mitsubishi,pick up,10
2507,45000,1999.0,249999,Diesel,Peugeot,306,6
2508,102000,2012.0,109999,Diesel,Peugeot,Tepee,6
2509,115000,2000.0,109999,Diesel,Mercedes-Benz,207D,6
2510,93000,2015.0,84999,Diesel,Dacia,Dokker,6
2511,85000,2012.0,64999,Essence,Ford,Fiesta,6
2512,40000,2000.0,109999,Essence,Renault,Clio,4
2513,230000,2013.0,129999,Diesel,Volkswagen,GOLF 7,6
2514,62000,2010.0,79999,Essence,Suzuki,Swift,6
2515,53000,2003.0,349999,Diesel,Peugeot,307,6
2516,92000,2007.0,149999,Diesel,Fiat,Ducato,6
2517,127000,2011.0,129999,Diesel,Nissan,Qashqai,6
2518,70000,2013.0,189999,Diesel,Dacia,Logan,6
2519,115000,2016.0,19999,Diesel,Peugeot,Tepee,6
2520,37000,2001.0,119999,Diesel,Volkswagen,GOLF 3,6
2521,39000,2007.0,34999,Essence,Dacia,Logan,6
2522,79000,2013.0,89999,Essence,Peugeot,308,8
2523,45000,2002.0,19999,Essence,Audi,A4,6
2524,48000,2002.0,299999,Diesel,Peugeot,307,8
2525,99000,2014.0,109999,Diesel,Peugeot,208,6
2526,49000,2013.0,19999,Essence,Dacia,Sandero,6
2527,42000,2003.0,29999,Diesel,Fiat,Palio,6
2528,93000,2009.0,159999,Diesel,Renault,Megane,6
2529,220000,2010.0,159999,Diesel,Audi,Q5,6
2530,20000,1999.0,24999,Essence,Daewoo,Matiz,6
2531,73000,2014.0,94999,Diesel,Dacia,Dokker,6
2532,55000,2012.0,79999,Essence,Suzuki,Celerio,6
2533,69000,2010.0,159999,Diesel,Dacia,Logan,6
2534,430000,2011.0,74999,Diesel,Mercedes-Benz,Classe CLS,6
2535,34000,2000.0,189999,Essence,Fiat,Palio,6
2536,13000,2006.0,199999,Diesel,Mercedes-Benz,Classe CLS,6
2537,165000,2014.0,189999,Diesel,Volkswagen,Tiguan,6
2538,78000,2009.0,299999,Diesel,Citroen,C4,6
2539,140000,2013.0,74999,Diesel,Citroen,Berlingo,6
2540,28000,2005.0,149999,Essence,Citroen,C5,6
2541,87000,2013.0,99999,Diesel,Citroen,C3,6
2542,145000,2008.0,159999,Diesel,Volkswagen,Touareg,11
2543,50000,2002.0,249999,Diesel,BMW,Serie 5,6
2544,100000,2008.0,24999,Diesel,Kia,Carens,8
2545,98000,2008.0,249999,Diesel,Peugeot,Boxer,6
2546,160000,2016.0,39999,Diesel,Peugeot,308,6
2547,81000,2008.0,119999,Essence,Honda,Civic,10
2548,77000,2009.0,189999,Diesel,Renault,Kangoo,6
2549,36000,1999.0,249999,Essence,Honda,Civic,6
2550,42000,2005.0,199999,Essence,Dacia,Logan,7
2551,115000,2011.0,199999,Diesel,Peugeot,508,6
2552,70000,2000.0,84999,Diesel,Fiat,Doblo,6
2553,78000,2010.0,149999,Diesel,Renault,Kangoo,6
2554,139000,2012.0,199999,Diesel,Toyota,Hilux,6
2555,65000,2006.0,99999,Diesel,Volkswagen,Polo,6
2556,70000,2012.0,24999,Diesel,Fiat,Doblo,6
2557,77000,2008.0,139999,Diesel,Ford,Fiesta,6
2558,240000,2013.0,199999,Diesel,Volkswagen,Tiguan,9
2559,27000,1996.0,129999,Diesel,Fiat,Uno,7
2560,56000,1998.0,4999,Diesel,Renault,EXPRESS,6
2561,82000,2007.0,199999,Diesel,Ford,Focus,6
2562,470000,2004.0,189999,Essence,Honda,Accord,6
2563,110000,2010.0,139999,Diesel,Opel,Insignia,6
2564,48000,2013.0,4999,Diesel,Dacia,Logan,6
2565,92000,2010.0,119999,Diesel,Peugeot,308,6
2566,46000,2008.0,79999,Essence,Hyundai,Atos Prime,6
2567,95000,2014.0,74999,Diesel,Citroen,C-Elysée,6
2568,88000,2011.0,109999,Diesel,Peugeot,308,6
2569,120000,2009.0,159999,Diesel,Nissan,X-Trail,6
2570,138000,2013.0,99999,Diesel,Opel,Astra,6
2571,50000,2002.0,189999,Essence,Peugeot,307,6
2572,179000,2013.0,139999,Diesel,Honda,Accord,8
2573,36000,2007.0,99999,Essence,Chevrolet,Captiva,6
2574,115000,1995.0,9999,Diesel,Volkswagen,TRANSPORTER,6
2575,56000,2002.0,349999,Diesel,Citroen,Berlingo,7
2576,64000,2013.0,119999,Essence,Renault,Clio,6
2577,110000,2010.0,249999,Diesel,Citroen,C5,8
2578,124000,2013.0,94999,Diesel,Dacia,Duster,6
2579,235000,2014.0,109999,Diesel,Volkswagen,GOLF 7,6
2580,50000,2008.0,139999,Essence,Honda,City,6
2581,59000,2010.0,129999,Essence,Hyundai,Accent,6
2582,40000,2007.0,249999,Essence,Peugeot,206,6
2583,50000,1992.0,169999,Diesel,Volkswagen,GOLF 3,8
2584,112000,2016.0,29999,Diesel,Dacia,Logan,6
2585,40000,1995.0,189999,Essence,Renault,19,8
2586,57000,2003.0,179999,Essence,Toyota,Corolla,7
2587,53000,2001.0,149999,Diesel,Peugeot,306,6
2588,27000,2007.0,99999,Essence,Suzuki,Alto,6
2589,67000,2012.0,109999,Diesel,Peugeot,Bipper,6
2590,48500,2002.0,249999,Diesel,Citroen,XSARA,7
2591,60000,2009.0,19999,Diesel,Dacia,Logan,6
2592,98000,2013.0,109999,Diesel,Renault,Clio,6
2593,65000,2009.0,189999,Diesel,Hyundai,Accent,6
2594,114000,2014.0,74999,Diesel,Ford,Fiesta,6
2595,124000,2014.0,69999,Diesel,Citroen,C4,6
2596,32500,2007.0,84999,Essence,Chery,QQ,6
2597,69000,2013.0,159999,Diesel,Fiat,Doblo,6
2598,48500,2002.0,249999,Diesel,Citroen,XSARA,7
2599,28000,2003.0,94999,Diesel,Fiat,Uno,6
2600,50000,1994.0,299999,Diesel,Renault,R19,6
2601,47000,2004.0,179999,Diesel,Citroen,XSARA,7
2602,340000,2012.0,109999,Diesel,Land Rover,Range Rover,12
2603,27000,1994.0,4999,Diesel,Fiat,Uno,7
2604,32000,2008.0,39999,Essence,Fiat,Punto,6
2605,630000,2017.0,14999,Diesel,Land Rover,Range Rover Sport,6
2606,250000,2009.0,19999,Diesel,BMW,X6,6
2607,67000,2007.0,149999,Essence,Volkswagen,Polo,6
2608,148000,2011.0,139999,Diesel,Peugeot,308,6
2609,34000,2003.0,39999,Essence,Renault,Clio,6
2610,35000,2001.0,189999,Essence,Fiat,Palio,6
2611,175000,2009.0,139999,Diesel,Volkswagen,Tiguan,6
2612,59000,2012.0,9999,Essence,Hyundai,i 10,6
2613,130000,2017.0,24999,Diesel,Ford,Fiesta,7
2614,67000,2008.0,249999,Diesel,Kia,Cerato,6
2615,48000,2003.0,109999,Essence,Honda,Jazz,6
2616,96000,2014.0,94999,Diesel,Peugeot,208,6
2617,177000,2017.0,14999,Diesel,Fiat,TIPO,6
2618,70000,2010.0,99999,Essence,Toyota,Yaris,6
2619,36500,2008.0,54999,Essence,Volkswagen,Gol,6
2620,120000,2017.0,9999,Essence,Volkswagen,Polo,6
2621,24000,1994.0,249999,Essence,Peugeot,309,6
2622,94000,2004.0,179999,Diesel,Volkswagen,GOLF 5,6
2623,67000,2007.0,119999,Essence,Renault,Modus,6
2624,325000,2015.0,109999,Diesel,Mercedes-Benz,Classe CLA,6
2625,79000,2010.0,129999,Essence,Opel,Astra,6
2626,50000,2002.0,159999,Essence,Renault,Clio,6
2627,128500,2015.0,94999,Diesel,Peugeot,308,6
2628,230000,2014.0,54999,Diesel,Audi,A3,6
2629,102000,2012.0,159999,Diesel,Citroen,C4,6
2630,50000,2002.0,9999,Diesel,Peugeot,Partner,6
2631,73000,2006.0,249999,Diesel,Kia,Sorento,6
2632,112000,2014.0,54999,Diesel,Seat,Ibiza,6
2633,53000,2007.0,189999,Diesel,Dacia,Logan,6
2634,360000,2014.0,69999,Diesel,Mercedes-Benz,Classe GLA,6
2635,115000,2011.0,109999,Diesel,Renault,Scenic,6
2636,62000,2008.0,249999,Diesel,Dacia,Logan,6
2637,79500,2011.0,99999,Diesel,Citroen,C3,6
2638,48000,2005.0,4999,Essence,Toyota,Yaris,6
2639,89000,2014.0,149999,Diesel,Dacia,Dokker,6
2640,60000,2005.0,4999,Diesel,Citroen,Berlingo,6
2641,75000,2011.0,119999,Diesel,Renault,Kangoo,6
2642,100000,2018.0,199999,Diesel,Volkswagen,GOLF 4,6
2643,90000,2017.0,19999,Diesel,Fiat,Doblo,6
2644,162000,2012.0,129999,Diesel,Volkswagen,Touran,8
2645,58000,2012.0,129999,Diesel,Peugeot,Bipper,6
2646,62000,2013.0,149999,Essence,Hyundai,i 10,6
2647,28000,1991.0,9999,Diesel,Peugeot,405,6
2648,370000,2003.0,19999,Essence,Fiat,Palio,6
2649,43000,1999.0,14999,Diesel,Renault,EXPRESS,6
2650,197000,2014.0,84999,Diesel,Citroen,DS5,8
2651,87000,2011.0,249999,Diesel,Renault,Kangoo,6
2652,65000,2005.0,249999,Essence,Audi,A4,6
2653,56000,1996.0,249999,Diesel,Mercedes-Benz,250,6
2654,48000,2008.0,199999,Essence,Peugeot,407,6
2655,63000,2012.0,139999,Essence,Peugeot,206,6
2656,44000,1991.0,84999,Diesel,Peugeot,205,6
2657,43000,2009.0,129999,Essence,Nissan,Micra,7
2658,86000,2014.0,119999,Diesel,Dacia,Sandero,6
2659,42000,1999.0,64999,Essence,Honda,CR-V,6
2660,33000,1994.0,4999,Essence,Peugeot,106,6
2661,78000,2012.0,129999,Diesel,Peugeot,Partner,7
2662,50300,2000.0,79999,Diesel,Renault,Clio,7
2663,250000,2011.0,109999,Diesel,Mercedes-Benz,Classe E,9
2664,68000,2013.0,54999,Essence,Renault,Symbol,7
2665,35000,1993.0,4999,Essence,Renault,19,6
2666,50000,2012.0,79999,Essence,Dacia,Logan,6
2667,108000,2011.0,109999,Diesel,Mitsubishi,pajero sport,9
2668,68000,2010.0,249999,Essence,Peugeot,407,6
2669,40000,2017.0,9999,Diesel,Dacia,Sandero,6
2670,95000,2014.0,9999,Diesel,Fiat,Punto,5
2671,38000,1993.0,349999,Diesel,Mercedes-Benz,190,8
2672,70000,2010.0,79999,Diesel,Dacia,Sandero,6
2673,145000,2015.0,39999,Diesel,Citroen,C4 CACTUS,6
2674,70000,1993.0,14999,Diesel,Mercedes-Benz,190,6
2675,690000,2015.0,64999,Diesel,Porsche,Cayenne,12
2676,40000,2017.0,9999,Diesel,Dacia,Sandero,6
2677,95000,2014.0,9999,Diesel,Fiat,Punto,5
2678,38000,1993.0,349999,Diesel,Mercedes-Benz,190,8
2679,70000,2010.0,79999,Diesel,Dacia,Sandero,6
2680,145000,2015.0,39999,Diesel,Citroen,C4 CACTUS,6
2681,70000,1993.0,14999,Diesel,Mercedes-Benz,190,6
2682,690000,2015.0,64999,Diesel,Porsche,Cayenne,12
2683,27000,1996.0,39999,Essence,Fiat,Uno,6
2684,60000,2005.0,4999,Diesel,Citroen,Berlingo,6
2685,125000,2012.0,139999,Diesel,Dacia,Duster,6
2686,385000,2012.0,84999,Diesel,Audi,A6,6
2687,79000,2004.0,159999,Essence,Mercedes-Benz,Classe C,15
2688,90000,2004.0,29999,Essence,Volkswagen,GOLF 5,6
2689,95000,2009.0,159999,Diesel,Mazda,BT-50,6
2690,53000,2007.0,149999,Essence,Kia,Picanto,6
2691,328000,2012.0,89999,Diesel,Audi,A7,11
2692,82000,2006.0,159999,Diesel,BMW,Serie 5,12
2693,37000,1992.0,249999,Diesel,Peugeot,405,6
2694,125000,2012.0,109999,Diesel,Peugeot,508,6
2695,165000,2011.0,99999,Diesel,Ford,Kuga,6
2696,84000,2003.0,349999,Diesel,Hyundai,Santa Fe,6
2697,115000,2013.0,169999,Diesel,Ford,Fiesta,6
2698,38000,2006.0,94999,Essence,Volkswagen,Gol,6
2699,55000,2011.0,84999,Essence,Peugeot,206,6
2700,160000,2006.0,249999,Diesel,Mercedes-Benz,220,6
2701,249000,2013.0,119999,Diesel,BMW,Serie 1,6
2702,160000,2011.0,169999,Diesel,Audi,A3,8
2703,30000,2003.0,249999,Essence,Fiat,Palio,6
2704,115000,2011.0,149999,Diesel,Volkswagen,Passat,6
2705,136000,2013.0,119999,Diesel,Citroen,Berlingo,6
2706,180000,2011.0,159999,Diesel,Volkswagen,Tiguan,8
2707,102000,2003.0,249999,Diesel,Mercedes-Benz,Classe C,8
2708,600000,2017.0,4999,Diesel,Volkswagen,Tiguan,6
2709,38000,2001.0,249999,Essence,Toyota,Yaris,6
2710,150000,2014.0,119999,Diesel,Volkswagen,Caddy,6
2711,70000,2005.0,24999,Diesel,Renault,Megane,6
2712,73000,2006.0,119999,Diesel,Volkswagen,Polo,6
2713,105000,2003.0,299999,Diesel,Isuzu,D-MAX,6
2714,55000,2011.0,119999,Essence,Hyundai,i 10,6
2715,82000,1999.0,299999,Diesel,Volkswagen,GOLF 4,6
2716,70000,2006.0,129999,Diesel,Kia,Cerato,6
2717,73000,2007.0,299999,Diesel,Renault,Laguna,8
2718,77000,2007.0,139999,Essence,Audi,A6,6
2719,75000,2012.0,14999,Essence,Fiat,Punto,6
2720,89000,2009.0,169999,Diesel,Kia,Sportage,6
2721,23000,1997.0,299999,Essence,Fiat,Uno,6
2722,66000,2013.0,94999,Essence,Peugeot,206,6
2723,87000,2011.0,249999,Diesel,Renault,Kangoo,6
2724,89000,2009.0,179999,Essence,Honda,Accord,12
2725,50000,2007.0,109999,Essence,Kia,Picanto,6
2726,72000,2015.0,84999,Essence,Suzuki,Celerio,6
2727,64000,2002.0,159999,Diesel,Volkswagen,Passat,6
2728,42000,2002.0,74999,Diesel,Fiat,Palio,6
2729,61000,2008.0,139999,Essence,Ford,Focus,6
2730,45000,2002.0,249999,Essence,Skoda,Fabia,6
2731,157000,2012.0,129999,Diesel,Mitsubishi,pajero sport,6
2732,70000,2009.0,89999,Essence,Ford,Fiesta,6
2733,175000,2016.0,44999,Diesel,Hyundai,Elantra,6
2734,115000,2003.0,249999,Diesel,Mercedes-Benz,220,6
2735,95000,2015.0,44999,Diesel,Ford,Fiesta,6
2736,45000,2007.0,149999,Diesel,Peugeot,Partner,6
2737,115000,2011.0,79999,Diesel,Hyundai,Santa Fe,6
2738,55000,2013.0,109999,Essence,Dacia,Sandero,8
2739,118000,2011.0,149999,Diesel,Renault,Scenic,6
2740,114000,2016.0,39999,Diesel,Dacia,Sandero,6
2741,39000,1999.0,9999,Essence,Suzuki,Grand Vitara,6
2742,80000,2003.0,189999,Diesel,Mercedes-Benz,Classe E,12
2743,38000,2008.0,129999,Essence,Kia,Rio,6
2744,28000,2008.0,179999,Essence,Volkswagen,Polo,6
2745,55000,2012.0,29999,Diesel,Citroen,Xsara Picasso,6
2746,68000,2004.0,299999,Essence,Renault,Megane,6
2747,50000,2003.0,249999,Diesel,Peugeot,307,6
2748,132000,2011.0,249999,Diesel,Citroen,C5,8
2749,55000,2013.0,119999,Essence,Dacia,Logan,8
2750,60000,2005.0,189999,Diesel,Peugeot,407,6
2751,60000,2008.0,139999,Essence,Toyota,Yaris,6
2752,225000,2016.0,39999,Diesel,Alfa Romeo,Giulietta,8
2753,83000,2012.0,189999,Diesel,Dacia,Sandero,6
2754,40000,1999.0,139999,Diesel,Fiat,Palio,6
2755,32000,1999.0,189999,Essence,Honda,CR-V,6
2756,75000,2003.0,199999,Diesel,Land Rover,Freelander,8
2757,98000,2012.0,39999,Diesel,Renault,Megane,6
2758,83000,2013.0,129999,Diesel,Hyundai,i 20,6
2759,98000,2016.0,34999,Diesel,Dacia,Logan,6
2760,250000,2014.0,84999,Diesel,Volkswagen,Tiguan,8
2761,290000,2013.0,149999,Diesel,Mercedes-Benz,220,9
2762,115000,2011.0,99999,Diesel,Seat,Leon,6
2763,120000,2015.0,79999,Diesel,Hyundai,Accent,6
2764,110000,2012.0,189999,Diesel,Chevrolet,Cruze,8
2765,85000,2011.0,64999,Diesel,Peugeot,206,6
2766,75000,2014.0,74999,Essence,Peugeot,207,8
2767,58000,2008.0,139999,Diesel,Dacia,Logan,6
2768,150000,2015.0,54999,Diesel,Nissan,Juke,7
2769,230000,2013.0,84999,Diesel,Audi,A3,8
2770,59000,2008.0,119999,Essence,Peugeot,207,6
2771,265000,2013.0,129999,Diesel,Volkswagen,CC,8
2772,60000,2011.0,179999,Essence,Peugeot,206+,6
2773,109000,2014.0,84999,Diesel,Dacia,Sandero,6
2774,90000,2001.0,299999,Diesel,Mercedes-Benz,220,6
2775,112000,2011.0,179999,Diesel,Peugeot,Tepee,6
2776,69000,2015.0,129999,Essence,Hyundai,i 10,6
2777,225000,2014.0,109999,Diesel,Volkswagen,Passat,6
2778,225000,2015.0,89999,Diesel,Volkswagen,Passat,6
2779,20800,2001.0,169999,Diesel,Fiat,Uno,6
2780,180000,2013.0,99999,Diesel,Volkswagen,Caddy,6
2781,140000,2016.0,44999,Diesel,Hyundai,Accent,6
2782,75000,2007.0,149999,Diesel,Peugeot,307,6
2783,116000,2015.0,79999,Diesel,Ford,Fiesta,6
2784,84000,2008.0,199999,Diesel,Peugeot,308,6
2785,55000,2008.0,159999,Diesel,Renault,Kangoo,7
2786,47000,2007.0,129999,Essence,Kia,Picanto,6
2787,125000,2013.0,109999,Diesel,Peugeot,508,6
2788,68000,2007.0,109999,Diesel,Citroen,C3,6
2789,62000,2011.0,119999,Diesel,Dacia,Logan,6
2790,103000,2013.0,109999,Essence,Volkswagen,GOLF 6,9
2791,78000,2013.0,109999,Diesel,Fiat,Punto,5
2792,45000,1999.0,199999,Diesel,Volkswagen,Polo,6
2793,83000,2015.0,74999,Diesel,Citroen,C3,6
2794,250000,2014.0,39999,Diesel,Renault,14,8
2795,125000,2016.0,79999,Diesel,Dacia,Duster,6
2796,20800,2001.0,119999,Diesel,Fiat,Uno,6
2797,150000,2010.0,9999,Diesel,Volkswagen,Passat,6
2798,900000,2018.0,4999,Essence,Audi,RS3,11
2799,110000,2009.0,129999,Diesel,Opel,Insignia,6
2800,48000,2012.0,64999,Essence,Suzuki,Celerio,6
2801,90500,2009.0,19999,Diesel,Hyundai,Santa Fe,6
2802,108000,2015.0,59999,Diesel,Renault,Clio,6
2803,26000,1991.0,249999,Essence,Renault,19,6
2804,88000,2008.0,129999,Essence,Honda,Civic,8
2805,44000,2000.0,159999,Diesel,Peugeot,Partner,6
2806,63000,2007.0,249999,Diesel,Volkswagen,GOLF 4,6
2807,85000,2008.0,94999,Essence,Nissan,Qashqai,11
2808,30000,1996.0,349999,Diesel,Fiat,Uno,6
2809,92000,2010.0,19999,Diesel,Ford,Fiesta,6
2810,45000,2007.0,119999,Essence,Kia,Picanto,6
2811,220000,2012.0,129999,Diesel,Volkswagen,Touareg,6
2812,75000,2012.0,139999,Diesel,Dacia,Logan,7
2813,68000,2015.0,99999,Essence,Hyundai,i 10,6
2814,113000,2011.0,119999,Diesel,Dacia,Duster,6
2815,85000,2004.0,169999,Diesel,Hyundai,Santa Fe,6
2816,140000,2007.0,159999,Diesel,Mercedes-Benz,220,9
2817,102000,2013.0,149999,Diesel,Renault,Kangoo,6
2818,22000,1996.0,9999,Essence,Fiat,Uno,6
2819,54000,2007.0,139999,Essence,Peugeot,307,6
2820,125000,2008.0,149999,Diesel,Volkswagen,Passat,8
2821,108000,2016.0,79999,Diesel,Peugeot,Tepee,6
2822,120000,2013.0,79999,Diesel,Volkswagen,Polo,6
2823,82000,2013.0,139999,Diesel,Renault,Kangoo,6
2824,130000,2007.0,159999,Diesel,Volkswagen,Passat,6
2825,61000,2006.0,159999,Diesel,Dacia,Logan,6
2826,54000,2007.0,199999,Essence,Peugeot,407,6
2827,290000,2015.0,89999,Diesel,Mercedes-Benz,Classe A,9
2828,73000,2015.0,64999,Diesel,Fiat,Doblo,7
2829,109000,2011.0,129999,Diesel,Peugeot,508,6
2830,165000,2008.0,19999,Diesel,Volkswagen,Touran,6
2831,52000,2004.0,189999,Essence,Honda,Accord,6
2832,67000,2003.0,249999,Diesel,Volkswagen,Bora,8
2833,148000,2017.0,24999,Diesel,Renault,Clio,6
2834,80000,2016.0,79999,Diesel,Dacia,Logan,6
2835,69000,2008.0,199999,Diesel,Renault,Kangoo,6
2836,44000,2000.0,199999,Essence,Honda,Civic,9
2837,60000,2001.0,44999,Diesel,Mercedes-Benz,270,6
2838,83000,2012.0,159999,Diesel,Renault,Kangoo,6
2839,42000,2005.0,149999,Essence,Kia,Picanto,6
2840,65000,2007.0,249999,Diesel,Citroen,Berlingo,6
2841,140000,2017.0,24999,Diesel,Renault,Clio,6
2842,120000,2014.0,79999,Diesel,Citroen,Berlingo,6
2843,84000,2006.0,249999,Diesel,Renault,Megane,6
2844,82000,2012.0,89999,Diesel,Peugeot,206,6
2845,47000,2002.0,24999,Diesel,Citroen,XSARA,6
2846,108000,2016.0,24999,Essence,Fiat,500,6
2847,115000,2015.0,109999,Diesel,Volkswagen,GOLF 6,6
2848,50000,2007.0,119999,Essence,Kia,Picanto,6
2849,145000,2009.0,249999,Diesel,Volkswagen,Touareg,10
2850,63000,2009.0,159999,Diesel,Dacia,Sandero,6
2851,53000,2002.0,39999,Diesel,Peugeot,306,6
2852,123000,2016.0,74999,Diesel,Renault,Clio,6
2853,66000,2012.0,69999,Essence,Hyundai,i 10,6
2854,112000,2015.0,34999,Diesel,Ford,Fiesta,6
2855,85000,2008.0,169999,Diesel,Peugeot,407,8
2856,108000,2007.0,199999,Diesel,Toyota,RAV 4,8
2857,220000,2013.0,74999,Diesel,Volkswagen,PASSAT CC,6
2858,125000,2012.0,109999,Diesel,Citroen,Berlingo,6
2859,195000,2014.0,74999,Diesel,Volkswagen,CC,8
2860,79000,2016.0,19999,Essence,Dacia,Sandero,6
2861,26000,1991.0,249999,Essence,Renault,19,6
2862,109000,2008.0,179999,Diesel,Alfa Romeo,159,6
2863,53000,2001.0,129999,Essence,Honda,CR-V,6
2864,147000,2010.0,169999,Diesel,Mercedes-Benz,220,6
2865,70000,2006.0,9999,Diesel,Peugeot,407,6
2866,160000,2011.0,129999,Diesel,Renault,Latitude,8
2867,118000,2013.0,149999,Diesel,Dacia,Duster,6
2868,70000,2004.0,159999,Diesel,Renault,Megane,6
2869,51000,2005.0,129999,Diesel,Volkswagen,PARATI,6
2870,192000,2016.0,54999,Diesel,Citroen,C4 Picasso,6
2871,45000,2004.0,39999,Diesel,Peugeot,Partner,6
2872,70000,2013.0,119999,Diesel,Peugeot,Bipper,6
2873,180000,2018.0,4999,Diesel,Fiat,other,10
2874,137000,2015.0,49999,Diesel,Peugeot,308,6
2875,65000,2012.0,94999,Essence,Hyundai,i 10,6
2876,45000,2000.0,179999,Diesel,Renault,Kangoo,6
2877,60000,2011.0,24999,Diesel,Peugeot,Partner,6
2878,52000,2009.0,139999,Essence,Kia,Picanto,6
2879,159000,2017.0,19999,Diesel,Peugeot,2008,6
2880,95000,2015.0,14999,Diesel,Renault,Clio,6
2881,69000,2006.0,299999,Diesel,Peugeot,407,6
2882,60000,2007.0,34999,Essence,Peugeot,307,6
2883,49000,2003.0,19999,Diesel,Mercedes-Benz,270,6
2884,24000,1996.0,24999,Essence,Fiat,Uno,6
2885,129000,2015.0,109999,Diesel,Renault,Kangoo,6
2886,105000,2015.0,79999,Diesel,Fiat,Punto,5
2887,45000,2001.0,159999,Essence,Toyota,Yaris,6
2888,25000,1997.0,299999,Diesel,Fiat,Uno,6
2889,95000,2014.0,129999,Diesel,Dacia,Dokker,6
2890,96000,2014.0,129999,Diesel,Dacia,Dokker,6
2891,87000,2014.0,169999,Diesel,Dacia,Dokker,6
2892,29000,1996.0,29999,Essence,Fiat,Uno,6
2893,63000,2008.0,199999,Diesel,Dacia,Logan,6
2894,98000,2005.0,189999,Diesel,Mercedes-Benz,280,11
2895,320000,2017.0,9999,Diesel,Alfa Romeo,GIULIA,9
2896,180000,2014.0,79999,Diesel,Volkswagen,GOLF 7,6
2897,43000,1997.0,169999,Essence,Mercedes-Benz,230,11
2898,50000,2003.0,24999,Essence,Renault,Clio,6
2899,85000,2007.0,89999,Diesel,Citroen,Jumper,6
2900,142000,2014.0,69999,Diesel,Peugeot,308,6
2901,93000,2012.0,74999,Diesel,Fiat,Punto,6
2902,148000,2015.0,74999,Diesel,Ford,Focus,6
2903,40000,2002.0,39999,Diesel,Fiat,Punto,6
2904,120000,2017.0,19999,Diesel,Citroen,C-Elysée,6
2905,175000,2011.0,119999,Diesel,Ford,Kuga,8
2906,68000,2013.0,99999,Essence,Hyundai,i 10,6
2907,98500,2013.0,119999,Diesel,Dacia,Sandero,6
2908,45000,2002.0,149999,Essence,Renault,Clio,6
2909,130000,2009.0,129999,Diesel,Hyundai,Santa Fe,6
2910,60000,1992.0,349999,Diesel,Mercedes-Benz,190,6
2911,117000,2012.0,159999,Diesel,Skoda,Octavia,8
2912,75000,2005.0,249999,Diesel,Mercedes-Benz,Classe E,13
2913,50000,2009.0,119999,Essence,Kia,Picanto,6
2914,75000,2007.0,99999,Diesel,Ford,Fiesta,6
2915,28000,2008.0,64999,Essence,Suzuki,Maruti,6
2916,30000,2005.0,119999,Essence,Volkswagen,Gol,6
2917,64000,2008.0,199999,Diesel,Renault,Kangoo,6
2918,32000,2001.0,79999,Essence,Fiat,Uno,6
2919,28000,1997.0,349999,Essence,Fiat,Uno,6
2920,85000,2013.0,149999,Diesel,Fiat,Doblo,6
2921,28000,2002.0,34999,Diesel,Fiat,Palio,6
2922,58000,1995.0,14999,Diesel,Renault,19,6
2923,88000,2009.0,129999,Diesel,Peugeot,207,6
2924,95000,2013.0,69999,Diesel,Dacia,Sandero,6
2925,125000,2014.0,149999,Diesel,Dacia,Duster,6
2926,93000,2009.0,189999,Diesel,Citroen,C5,6
2927,58000,2003.0,199999,Diesel,Renault,Vel Satis,9
2928,85000,2008.0,64999,Essence,Suzuki,Swift,6
2929,54000,2005.0,299999,Diesel,Ssangyong,Rexton,6
2930,26000,1994.0,129999,Essence,Peugeot,106,6
